Profile,Method,ActiveDimensions,SelectedParameters,NumDUs,NumUEs,NumRBGs,NumTxAntennas,NumRxAntennas,InnerMaxIter,PopulationSize,MaxEvaluations,Evaluations,RuntimeSeconds,BestScore,BestObjective,J_true,SumRate,MeanRate,MinRate,Rate5,Rate10,Jain,ActiveLinks,TotalPower,ActiveStreams,NumScheduledUE
m3_reduced3,basic,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,1,4.846483,7308.59912183149,7308.59912183149,7308.59912183152,7308.59912183149,73.0859912183149,43.0026614053944,45.1163899945343,48.4454982925779,0.680480069700985,20000,700.000000000001,20000,100
m3_reduced3,inner,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,1,213.666771,3394.26025776512,3394.26025776512,3394.26025776512,3394.26025776512,33.9426025776512,4.86531413177515,7.08842701525797,7.90599543457602,0.0930459767286214,1545,25.900655573565,20000,100
m3_reduced3,GA,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,8,1688.6187652,2984.58204489181,2984.58204489181,2984.58204489181,2984.58204489181,29.8458204489181,4.49686650117516,5.20830193621103,6.1881644365484,0.236466867769693,2726,20.1659311787971,19991,100
m3_reduced3,PSO,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,8,1708.8983364,2984.58204489181,2984.58204489181,2984.58204489181,2984.58204489181,29.8458204489181,4.49686650117516,5.20830193621103,6.1881644365484,0.236466867769693,2726,20.1659311787971,19991,100
m3_reduced3,GA+PSO,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,8,1698.7558938,2984.58204489181,2984.58204489181,2984.58204489181,2984.58204489181,29.8458204489181,4.49686650117516,5.20830193621103,6.1881644365484,0.236466867769693,2726,20.1659311787971,19991,100
m3_reduced3,PSO+GA,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,8,1660.155844,2984.58204489181,2984.58204489181,2984.58204489181,2984.58204489181,29.8458204489181,4.49686650117516,5.20830193621103,6.1881644365484,0.236466867769693,2726,20.1659311787971,19991,100
m3_reduced3,PGSAO,[2 1 3],"numUEConnections, betaPF, scheduleThreshold",7,100,100,12,2,2,8,8,8,1664.128354,2984.58204489181,2984.58204489181,2984.58204489181,2984.58204489181,29.8458204489181,4.49686650117516,5.20830193621103,6.1881644365484,0.236466867769693,2726,20.1659311787971,19991,100
